[CONTROLS] ---- InputMap audit and repair ----
[CONTROLS] deploy  action_existed=true  keys_before=[]  wanted=Space  added=true
[CONTROLS] turnleft  action_existed=true  keys_before=[]  wanted=Q  added=true
[CONTROLS] turnright  action_existed=true  keys_before=[]  wanted=E  added=true
[CONTROLS] camera_cycle  action_existed=true  keys_before=[]  wanted=C  added=true
[CONTROLS] cutaway  action_existed=true  keys_before=[]  wanted=X  added=true
[CONTROLS] reserve  action_existed=true  keys_before=[]  wanted=V  added=true
[CONTROLS] flare  action_existed=true  keys_before=[]  wanted=F  added=true
[CONTROLS] togglehud  action_existed=true  keys_before=[]  wanted=H  added=true
[CONTROLS] flightcheck  action_existed=true  keys_before=[]  wanted=G  added=true
[CONTROLS] restart  action_existed=true  keys_before=[]  wanted=R  added=true
[CONTROLS] j  action_existed=true  keys_before=["J"]  wanted=J  added=false
[CONTROLS] pause  action_existed=true  keys_before=[]  wanted=Escape  added=true
[CONTROLS] ---- 11 binding(s) added ----
[PIPLIVE] SubViewport now shares the main World3D
[PIPLIVE] hid 2 standalone PiP prop(s); camera kept
[PIPLIVE] eye=(100.0, 1830.5, -100.0) state=0 deployed=false framing=aircraft/sky
[PIPLIVE] eye=(100.0, 1830.5, -100.0) state=0 deployed=false framing=aircraft/sky
[PIPLIVE] eye=(100.0, 1830.5, -100.0) state=0 deployed=false framing=aircraft/sky
[CTRL] pressed=j  key=J  state=0  deployed=false  alt_m=1828.8
[PIPLIVE] eye=(287.7334, 1740.651, 740.0939) state=1 deployed=false framing=aircraft/sky
[CTRL] pressed=turnleft  key=Q  state=1  deployed=false  alt_m=1668.7
[CTRL] pressed=turnright  key=E  state=1  deployed=false  alt_m=1546.6
[PIPLIVE] eye=(278.7141, 1543.378, 716.8951) state=1 deployed=false framing=aircraft/sky
[CTRL] pressed=deploy  key=Space  state=1  deployed=false  alt_m=1423.3
[GLIDE_HDR] t,brake_L,brake_R,sym,diff,fwd_speed,turn_rate_deg_s,heading_deg,descent_m_s,glide_ratio,x,z,raw_descent
[GLIDE],6.93333333333331,0.69887399745098,0.0,0.34943699872549,-0.69887399745098,8.23245897009412,40.4169925141382,16.4741418116467,3.51717165968936,2.34064747662081,561.390808105469,456.515991210938,18.0
[GLIDE],6.94999999999998,0.70253769449299,0.0,0.3512688472465,-0.70253769449299,8.21795072980774,40.5991910354637,17.1507949955711,3.515727304203,2.337482409396,561.431213378906,456.646881103516,18.0
[GLIDE],6.96666666666665,0.70442648099757,0.0,0.35221324049879,-0.70442648099757,8.21047113524961,40.6930009381106,17.829011677873,3.51499407377437,2.3358420989977,561.473083496094,456.777160644531,18.0
[GLIDE],6.98333333333331,0.70463969610939,0.0,0.3523198480547,-0.70463969610939,8.20962680340681,40.7035854736717,18.5074047691008,3.5149117909732,2.33565656597424,561.516540527344,456.906921386719,18.0
[GLIDE],6.99999999999998,0.70327460768167,0.0,0.35163730384083,-0.70327460768167,8.2150325535806,40.6358009123082,19.1846681176393,3.51544030979615,2.33684313475286,561.5615234375,457.036224365234,18.0
[GLIDE],7.01666666666665,0.70042631695071,0.0,0.35021315847535,-0.70042631695071,8.22631178487519,40.4942283702891,19.8595719238108,3.51655612490777,2.33930911172104,561.608093261719,457.165161132812,18.0
[GLIDE],7.03333333333331,0.69618767358584,0.0,0.34809383679292,-0.69618767358584,8.24309681260009,40.2832028314252,20.5309586376679,3.51824919217788,2.34295422590502,561.65625,457.293823242188,18.0
[GLIDE],7.04999999999998,0.69064920069817,0.0,0.34532460034908,-0.69064920069817,8.26502916523527,40.0068394500343,21.1977392951684,3.52051999049864,2.34767284024557,561.7060546875,457.422241210938,18.0
[GLIDE],7.06666666666665,0.68389902939406,0.0,0.34194951469703,-0.68389902939406,8.29175984359953,39.6690572382145,21.8588902491387,3.52337684528089,2.35335594451251,561.757507324219,457.550506591797,18.0
[GLIDE],7.08333333333331,0.67602284246181,0.0,0.33801142123091,-0.67602284246181,8.32294954385121,39.27360025264,22.5134502533493,3.52683352555553,2.35989294179691,561.810607910156,457.678649902344,18.0
[GLIDE],7.09999999999998,0.66710382678404,0.0,0.33355191339202,-0.66710382678404,8.35826884593521,38.8240564060188,23.1605178601163,3.53090711924964,2.36717324009119,561.865417480469,457.806732177734,18.0
[GLIDE],7.11666666666665,0.65722263407239,0.0,0.32861131703619,-0.65722263407239,8.39739836907335,38.3238740359798,23.7992490940493,3.5356161849474,2.37508765935188,561.921875,457.934783935547,18.0
[GLIDE],7.13333333333331,0.64645734952653,0.0,0.32322867476327,-0.64645734952653,8.44002889587492,37.7763763696626,24.428855366877,3.54097917323753,2.38352966311242,561.980041503906,458.062866210938,18.0
[GLIDE],7.14999999999998,0.63488346802469,0.0,0.31744173401234,-0.63488346802469,8.48586146662224,37.1847740258824,25.0486016006417,3.54701310652964,2.39239642250003,562.039916992188,458.191009521484,18.0
[GLIDE],7.16666666666665,0.62257387745928,0.0,0.31128693872964,-0.62257387745928,8.53460744526125,36.552175698605,25.6578045289518,3.55373250291702,2.40158971961333,562.101501464844,458.319213867188,18.0
[GLIDE],7.18333333333331,0.60959884883806,0.0,0.30479942441903,-0.60959884883806,8.5859885586013,35.8815971657841,26.2558311483816,3.56114852719006,2.41101669673298,562.164794921875,458.447540283203,18.0
[GLIDE],7.19999999999998,0.59602603277788,0.0,0.29801301638894,-0.59602603277788,8.63973691019961,35.1759687665556,26.8420972944908,3.56926835037591,2.42059045778659,562.229797363281,458.576019287109,18.0
[GLIDE],7.21666666666665,0.58192046202614,0.0,0.29096023101307,-0.58192046202614,8.69559497037647,34.4381414875248,27.4160663192829,3.57809469810658,2.43023052882807,562.296508789062,458.704681396484,18.0
[GLIDE],7.23333333333331,0.56734455965265,0.0,0.28367227982632,-0.56734455965265,8.75331554377551,33.6708917955645,27.977247849209,3.58762556761279,2.43986318494212,562.364929199219,458.833526611328,18.0
[GLIDE],7.24999999999998,0.55235815256282,0.0,0.27617907628141,-0.55235815256282,8.81266171585121,32.8769253503414,28.525196605048,3.59785409311818,2.44942165184177,562.43505859375,458.962585449219,18.0
[GLIDE],7.26666666666665,0.53701848999199,0.0,0.26850924499599,-0.53701848999199,8.87340677963172,32.0588797248159,29.0595112671283,3.60876853978831,2.45884619138036,562.506896972656,459.091857910156,18.0
[GLIDE],7.28333333333331,0.52138026664892,0.0,0.26069013332446,-0.52138026664892,8.9353341440703,31.2193262563722,29.5798333714011,3.62035240709487,2.46808408114071,562.580383300781,459.221374511719,18.0
[GLIDE],7.29999999999998,0.50549565018608,0.0,0.25274782509304,-0.50549565018608,8.99823722526313,30.3607711451372,30.0858462238201,3.63258462341924,2.47708949909978,562.655578613281,459.351135253906,18.0
[GLIDE],7.31666666666665,0.48941431268316,0.0,0.24470715634158,-0.48941431268316,9.06191932177469,29.4856559095622,30.5772738223128,3.64543981487685,2.48582332501924,562.732421875,459.481170654297,18.0
[GLIDE],7.33333333333331,0.47318346583973,0.0,0.23659173291986,-0.47318346583973,9.12619347527468,28.5963573025623,31.0538797773555,3.6588886326404,2.49425287062887,562.810913085938,459.611480712891,18.0
[GLIDE],7.34999999999998,0.45684789958252,0.0,0.22842394979126,-0.45684789958252,9.19088231765323,27.6951867845438,31.5154662237646,3.67289812442453,2.50235155081881,562.890991210938,459.742065429688,18.0
[GLIDE],7.36666666666665,0.44045002380235,0.0,0.22022501190117,-0.44045002380235,9.2558179057427,26.7843896425675,31.9618727178073,3.68743213722622,2.51009850792947,562.97265625,459.872955322266,18.0
[GLIDE],7.38333333333331,0.42402991294535,0.0,0.21201495647268,-0.42402991294535,9.3208415447364,25.8661438377871,32.3929751151038,3.70245173985621,2.51747820083629,563.055908203125,460.004119873047,18.0
[GLIDE],7.39999999999998,0.40762535319291,0.0,0.20381267659646,-0.40762535319291,9.38580360135606,24.9425586562294,32.808684426041,3.71791565521788,2.52447996989486,563.140686035156,460.135589599609,18.0
[GLIDE],7.41666666666665,0.3912718919745,0.0,0.19563594598725,-0.3912718919745,9.450563307781,24.015673230999,33.2089456465576,3.73378069366597,2.53109758797914,563.226928710938,460.267364501953,18.0
[PIPLIVE] eye=(563.2269, 925.9845, 460.2674) state=2 deployed=true framing=canopy
[GLIDE],7.43333333333331,0.37500288956721,0.0,0.1875014447836,-0.37500288956721,9.51498855731386,23.0874549971656,33.593736563177,3.75000218008936,2.53732880685609,563.314697265625,460.399475097656,18.0
[GLIDE],7.44999999999998,0.35884957254575,0.0,0.17942478627287,-0.35884957254575,9.57895569271883,22.1597981339495,33.9630665320762,3.76653436859433,2.54317490704159,563.403869628906,460.531890869141,18.0
[GLIDE],7.46666666666665,0.342841088856,0.0,0.171420544428,-0.342841088856,9.64234928813025,21.2345220424203,34.3169752327832,3.78333083980746,2.54864025812264,563.494445800781,460.664611816406,18.0
[GLIDE],7.48333333333331,0.32700456429514,0.0,0.16350228214757,-0.32700456429514,9.70506192539126,20.3133699007785,34.6555313977962,3.80034487686294,2.55373189535432,563.58642578125,460.797668457031,18.0
[GLIDE],7.49999999999998,0.31136516019078,0.0,0.15568258009539,-0.31136516019078,9.76699396564452,19.3980073334406,34.9788315200202,3.8175298170843,2.5584591171849,563.679748535156,460.931060791016,18.0
[GLIDE],7.51666666666665,0.29594613208097,0.0,0.14797306604049,-0.29594613208097,9.82805331695934,18.4900212246064,35.2869985404303,3.83483937721382,2.56283310726298,563.774353027344,461.064758300781,18.0
[GLIDE],7.53333333333331,0.28076888920628,0.0,0.14038444460314,-0.28076888920628,9.88815519874312,17.590918701772,35.5801805187931,3.85222795078585,2.56686658346008,563.870239257812,461.198791503906,18.0
[GLIDE],7.54999999999998,0.26585305463438,0.0,0.13292652731719,-0.26585305463438,9.94722190364785,16.7021263097741,35.8585492906227,3.86965087688558,2.57057347552079,563.967346191406,461.333160400391,18.0
[GLIDE],7.56666666666665,0.25121652584665,0.0,0.12560826292333,-0.25121652584665,10.0051825576473,15.824989391416,36.122299113813,3.8870646800872,2.5739686321409,564.065673828125,461.467864990234,18.0
[GLIDE],7.58333333333331,0.23687553562521,0.0,0.11843776781261,-0.23687553562521,10.0619728789242,14.9607716865376,36.3716453085886,3.90442728183027,2.57706755757721,564.165100097656,461.602905273438,18.0
[GLIDE],7.59999999999998,0.22284471308753,0.0,0.11142235654376,-0.22284471308753,10.1175349361734,14.1106551575492,36.6068228945478,3.92169818387704,2.57988617731186,564.265625,461.73828125,18.0
[GLIDE],7.61666666666664,0.20913714472434,0.0,0.10456857236217,-0.20913714472434,10.1718169068916,13.275740045949,36.8280852286469,3.93883862480319,2.58244063182453,564.367248535156,461.873992919922,18.0
[GLIDE],7.63333333333331,0.19576443530518,0.0,0.09788221765259,-0.19576443530518,10.2247728361915,12.4570451611802,37.0357026479999,3.95581171071729,2.58474709716087,564.469909667969,462.010040283203,18.0
[GLIDE],7.64999999999998,0.18273676852368,0.0,0.09136838426184,-0.18273676852368,10.2763623966462,11.6555084003475,37.229961121339,3.97258252158757,2.5868216307158,564.573547363281,462.146423339844,18.0
[GLIDE],7.66666666666664,0.17006296726327,0.0,0.08503148363163,-0.17006296726327,10.3265506496375,10.8719874947958,37.411160912919,3.98911819468528,2.58868004046498,564.678100585938,462.283142089844,18.0
[GLIDE],7.68333333333331,0.15775055337135,0.0,0.07887527668567,-0.15775055337135,10.3753078086495,10.1072609773386,37.5796152625413,4.00538798673896,2.59033777576605,564.783569335938,462.420196533203,18.0
[GLIDE],7.69999999999998,0.14580580683786,0.0,0.07290290341893,-0.14580580683786,10.4226090049221,9.36202936200524,37.7356490852414,4.02136331644052,2.59180983780087,564.889892578125,462.557586669922,18.0
[GLIDE],7.71666666666664,0.1342338242814,0.0,0.0671169121407,-0.1342338242814,10.4684340558456,8.63691652653204,37.8795976940169,4.03701778895748,2.59311070773087,564.997009277344,462.6953125,18.0
[GLIDE],7.73333333333331,0.12303857665345,0.0,0.06151928832673,-0.12303857665345,10.5127672364523,7.93247128644101,38.0118055487909,4.05232720409217,2.59425429067925,565.104919433594,462.833374023438,18.0
[GLIDE],7.74999999999998,0.1122229660779,0.0,0.05611148303895,-0.1122229660779,10.5555970543315,7.24916914841723,38.1326250345979,4.06726954969356,2.59525387372637,565.213562011719,462.971740722656,18.0
[GLIDE],7.76666666666664,0.10178888175019,0.0,0.0508944408751,-0.10178888175019,10.5969160282692,6.58741422979036,38.242415271761,4.08182498187497,2.59612209620061,565.322875976562,463.110443115234,18.0
[GLIDE],7.78333333333331,0.0917372548266,0.0,0.0458686274133,-0.0917372548266,10.6367204708867,5.94754133023593,38.3415409605983,4.09597579352504,2.59687093065865,565.432861328125,463.249481201172,18.0
[GLIDE],7.79999999999998,0.0820681122406,0.0,0.0410340561203,-0.0820681122406,10.6750102755272,5.32981814131873,38.4303712629536,4.10970637252478,2.59751167307096,565.54345703125,463.388854980469,18.0
[GLIDE],7.81666666666664,0.07278062938936,0.0,0.03639031469468,-0.07278062938936,10.7117887076181,4.73444757918704,38.5092787226067,4.12300315100153,2.59805494085448,565.654602050781,463.528564453125,18.0
[GLIDE],7.83333333333331,0.06387318163914,0.0,0.03193659081957,-0.06387318163914,10.747062200709,4.16157022557824,38.5786382263664,4.13585454686571,2.59851067752213,565.766296386719,463.668579101562,18.0
[GLIDE],7.84999999999998,0.05534339460404,0.0,0.02767169730202,-0.05534339460404,10.780840157368,3.61126686229562,38.6388260074046,4.14825089878891,2.59888816284365,565.878479003906,463.808929443359,18.0
[GLIDE],7.86666666666664,0.04718819315797,0.0,0.02359409657898,-0.04718819315797,10.8131347550944,3.08356108444864,38.6902186921454,4.1601843956952,2.59919602753269,565.991149902344,463.949584960938,18.0
[GLIDE],7.88333333333331,0.0394038491448,0.0,0.0197019245724,-0.0394038491448,10.8439607573866,2.57842197799922,38.7331923917788,4.17164900175171,2.59944227158928,566.104248046875,464.090576171875,18.0
[GLIDE],7.89999999999998,0.03198602775651,0.0,0.01599301387826,-0.03198602775651,10.8733353300842,2.09576684751037,38.7681218392373,4.18264037776158,2.59963428553312,566.217712402344,464.231872558594,18.0
[GLIDE],7.91666666666664,0.0249298325542,0.0,0.0124649162771,-0.0249298325542,10.9012778630854,1.63546398043738,38.7953795722446,4.19315579978277,2.59977887386157,566.33154296875,464.373474121094,18.0
[GLIDE],7.93333333333331,0.01822984911079,0.0,0.00911492455539,-0.01822984911079,10.9278097975213,1.19733543482182,38.8153351628249,4.20319407571998,2.59988228015605,566.445678710938,464.515380859375,18.0
[GLIDE],7.94999999999998,0.01188018725911,0.0,0.00594009362955,-0.01188018725911,10.9529544584539,0.78115983783418,38.8283544934555,4.21275546056549,2.59995021334176,566.560119628906,464.657592773438,18.0
[GLIDE],7.96666666666664,0.00587452193265,0.0,0.00293726096632,-0.00587452193265,10.9767368931467,0.38667518324887,38.834799079843,4.22184157089712,2.59998787467864,566.674865722656,464.800109863281,18.0
[CTRL] pressed=turnleft  key=Q  state=2  deployed=true  alt_m=921.4
[GLIDE],8.14999999999998,0.00413499646348,0.0,0.00206749823174,-0.00413499646348,10.9836254140046,0.27225836704874,38.8411025534199,4.22448106299592,2.59999399931391,567.939453125,466.370788574219,18.0
[GLIDE],8.16666666666665,0.00812801123525,0.0,0.00406400561762,-0.00812801123525,10.9678130755084,0.5347940748619,38.850015788001,4.21842736155939,2.59997675329274,568.054138183594,466.513153076172,18.0
[GLIDE],8.18333333333332,0.01331216752777,0.0,0.00665608376388,-0.01331216752777,10.94728381659,0.8750972552239,38.8646007422547,4.21059510696521,2.5999374289114,568.168640136719,466.655212402344,18.0
[GLIDE],8.19999999999999,0.01961977192354,0.0,0.00980988596177,-0.01961977192354,10.9223057031828,1.28831104085349,38.8860725929356,4.20110733486103,2.59986351992221,568.282897949219,466.796905517578,18.0
[GLIDE],8.21666666666665,0.02698458323639,0.0,0.01349229161819,-0.02698458323639,10.8931410503839,1.7696218023276,38.915566289641,4.19008772573596,2.59974056950576,568.39697265625,466.938171386719,18.0
[GLIDE],8.23333333333332,0.03534187500065,0.0,0.01767093750032,-0.03534187500065,10.8600461749974,2.3142788255408,38.9541376034001,4.17765982393676,2.59955253244234,568.5107421875,467.078918457031,18.0
[GLIDE],8.24999999999999,0.04462849094903,0.0,0.02231424547452,-0.04462849094903,10.8232711758418,2.91761193279529,39.0027644689467,4.1639463409578,2.59928209674101,568.624267578125,467.219085693359,18.0
[GLIDE],8.26666666666666,0.05478289376498,0.0,0.02739144688249,-0.05478289376498,10.7830597406907,3.57504712716908,39.0623485877328,4.14906853559244,2.59891097199024,568.737548828125,467.358642578125,18.0
[GLIDE],8.28333333333332,0.06574520739349,0.0,0.03287260369674,-0.06574520739349,10.7396489787218,4.28212034592897,39.1337172601649,4.13314566424382,2.59842015045135,568.850524902344,467.497497558594,18.0
[GLIDE],8.29999999999999,0.07745725319205,0.0,0.03872862659602,-0.07745725319205,10.6932692773595,5.03448941358484,39.217625417058,4.11629449532017,2.59779014585004,568.963195800781,467.635589599609,18.0
[GLIDE],8.31666666666666,0.08986258020082,0.0,0.04493129010041,-0.08986258020082,10.6441441824047,5.82794428882093,39.3147578218717,4.0986288822087,2.59700121389589,569.075622558594,467.772827148438,18.0
[GLIDE],8.33333333333333,0.10290648980771,0.0,0.05145324490386,-0.10290648980771,10.5924903003615,6.65841570208672,39.4257314169065,4.08025938984913,2.5960335577472,569.187744140625,467.909210205078,18.0
[GLIDE],8.34999999999999,0.11653605508055,0.0,0.05826802754028,-0.11653605508055,10.538517221881,7.5219822821801,39.5510977882762,4.06129297042131,2.59486752091853,569.299560546875,468.044647216797,18.0
[GLIDE],8.36666666666666,0.13070013503452,0.0,0.06535006751726,-0.13070013503452,10.4824274652633,8.41487627080374,39.6913457261229,4.04183268412508,2.5934837694877,569.4111328125,468.179077148438,18.0
[GLIDE],8.38333333333333,0.1453493840985,0.0,0.07267469204925,-0.1453493840985,10.4244164389699,9.33348792391203,39.8469038581881,4.02197746146368,2.59186346488781,569.5224609375,468.312469482422,18.0
[GLIDE],8.4,0.16043625703946,0.0,0.08021812851973,-0.16043625703946,10.3646724221237,10.2743686977798,40.0181433364844,4.00182190384296,2.58998842806336,569.633544921875,468.444763183594,18.0
[GLIDE],8.41666666666666,0.17591500959878,0.0,0.08795750479939,-0.17591500959878,10.3033765619888,11.2342333161991,40.2053805584211,3.98145611966376,2.58784129532463,569.744384765625,468.575927734375,18.0
[GLIDE],8.43333333333333,0.19174169508932,0.0,0.09587084754466,-0.19174169508932,10.2407028874463,12.2099608131258,40.4088799053065,3.96096559341114,2.58540566585106,569.855041503906,468.705902099609,18.0
[GLIDE],8.45,0.20787415719642,0.0,0.10393707859821,-0.20787415719642,10.1768183375022,13.1985946425351,40.6288564826821,3.94043108552947,2.58266624047169,569.965515136719,468.834625244141,18.0
[GLIDE],8.46666666666667,0.22427201922017,0.0,0.11213600961009,-0.22427201922017,10.1118828038881,14.1973419442652,40.8654788484198,3.91992856111503,2.57960895109063,570.075805664062,468.962066650391,18.0
[GLIDE],8.48333333333333,0.24089666999056,0.0,0.12044833499528,-0.24089666999056,10.0460491868374,15.2035720513144,41.1188717159417,3.89952914565818,2.57622107992778,570.185913085938,469.088195800781,18.0
[GLIDE],8.5,0.25771124668085,0.0,0.12885562334043,-0.25771124668085,9.97946346314382,16.2148143204563,41.3891186212827,3.87929910622624,2.57249136760991,570.2958984375,469.212982177734,18.0
[GLIDE],8.51666666666667,0.27468061473825,0.0,0.13734030736913,-0.27468061473825,9.91226476563653,17.2287553642187,41.6762645440197,3.85929985659839,2.56841010907436,570.40576171875,469.336364746094,18.0
[GLIDE],8.53333333333334,0.29177134514473,0.0,0.14588567257237,-0.29177134514473,9.84458547322685,18.2432357582841,41.9803184733244,3.83958798494951,2.56396923623468,570.515502929688,469.458343505859,18.0
[GLIDE],8.55,0.30895168921422,0.0,0.15447584460711,-0.30895168921422,9.77655131071168,19.2562462942635,42.3012559115621,3.82021530273365,2.55916238640158,570.625183105469,469.578857421875,18.0
[GLIDE],8.56666666666667,0.32619155112585,0.0,0.16309577556292,-0.32619155112585,9.70828145754165,20.2659238436155,42.6390213089557,3.80122891344617,2.55398495554959,570.734802246094,469.697875976562,18.0
[GLIDE],8.58333333333334,0.34346245838642,0.0,0.17173122919321,-0.34346245838642,9.63988866478977,21.2705468942671,42.9935304238602,3.78267129995062,2.54843413566376,570.844360351562,469.815399169922,18.0
[GLIDE],8.60000000000001,0.36073753040853,0.0,0.18036876520426,-0.36073753040853,9.57147937958223,22.2685308172853,43.3646726041483,3.76458042904734,2.54250893558525,570.953918457031,469.931365966797,18.0
[GLIDE],8.61666666666667,0.377991445384,0.0,0.188995722692,-0.377991445384,9.50315387627938,23.2584229167688,43.7523129860944,3.74698987194131,2.53621018499199,571.0634765625,470.045776367188,18.0
[GLIDE],8.63333333333334,0.39520040562578,0.0,0.19760020281289,-0.39520040562578,9.43500639372191,24.2388973120188,44.1562946079614,3.72992893924055,2.52954052139207,571.173034667969,470.158599853516,18.0
[GLIDE],8.65000000000001,0.41234210154466,0.0,0.20617105077233,-0.41234210154466,9.36712527788314,25.2087496970259,44.5764404362452,3.71342282908847,2.52250436026497,571.282592773438,470.269805908203,18.0
[GLIDE],8.66666666666668,0.4293956744204,0.0,0.2146978372102,-0.4293956744204,9.29959312929522,26.1668920183915,45.0125553032183,3.69749278700757,2.51510784874891,571.392211914062,470.379364013672,18.0
[GLIDE],8.68333333333334,0.44634167812041,0.0,0.22317083906021,-0.44634167812041,9.23248695464316,27.1123471090204,45.4644277550353,3.68215627601046,2.5073588035341,571.501892089844,470.487274169922,18.0
[GLIDE],8.70000000000001,0.46316203991248,0.0,0.23158101995624,-0.46316203991248,9.1658783219466,28.0442433112752,45.9318318102233,3.66742715552054,2.49926663387146,571.611633300781,470.593536376953,18.0
[GLIDE],8.71666666666668,0.47984002051131,0.0,0.23992001025565,-0.47984002051131,9.09983351877523,28.9618091197947,46.4145286288865,3.65331586764025,2.490842250838,571.721496582031,470.698089599609,18.0
[GLIDE],8.73333333333335,0.49636017349259,0.0,0.24818008674629,-0.49636017349259,9.03441371296936,29.8643678708573,46.9122680934008,3.63982962931121,2.48209796420582,571.831481933594,470.800933837891,18.0
[GLIDE],8.75000000000001,0.51270830420146,0.0,0.25635415210073,-0.51270830420146,8.96967511536223,30.7513325020175,47.4247903017678,3.62697262892829,2.47304736843647,571.941589355469,470.902069091797,18.0
[GLIDE],8.76666666666668,0.52887142827631,0.0,0.26443571413815,-0.52887142827631,8.90566914402583,31.6222004027686,47.9518269751472,3.61474622599969,2.46370521946195,572.051818847656,471.00146484375,18.0
[GLIDE],8.78333333333335,0.54483772990247,0.0,0.27241886495124,-0.54483772990247,8.84244258958621,32.476548374193,48.4931027813838,3.60314915248606,2.45408730401438,572.162170410156,471.09912109375,18.0
[GLIDE],8.80000000000002,0.56059651990436,0.0,0.28029825995218,-0.56059651990436,8.78003778117872,33.3140277129481,49.0483365765996,3.59217771450462,2.44421030332836,572.272705078125,471.195037841797,18.0
[GLIDE],8.81666666666668,0.57613819377858,0.0,0.28806909688929,-0.57613819377858,8.71849275263682,34.1343594325033,49.6172425671413,3.58182599314695,2.43409165306125,572.383361816406,471.289184570312,18.0
[GLIDE],8.83333333333335,0.5914541897647,0.0,0.29572709488235,-0.5914541897647,8.65784140853178,34.9373296322949,50.1995313943462,3.57208604323127,2.42374940126022,572.494201660156,471.381561279297,18.0
[GLIDE],8.85000000000002,0.60653694704475,0.0,0.30326847352237,-0.60653694704475,8.5981136897028,35.7227850233871,50.794911144736,3.56294808889039,2.41320206615205,572.605224609375,471.472137451172,18.0
[GLIDE],8.86666666666669,0.62137986415669,0.0,0.31068993207835,-0.62137986415669,8.5393357379395,36.4906286173283,51.4030882883581,3.55440071498323,2.40246849544643,572.716430664062,471.560913085938,18.0
[GLIDE],8.88333333333335,0.63597725770194,0.0,0.31798862885097,-0.63597725770194,8.48153005950031,37.2408155831526,52.0237685480773,3.54643105341016,2.39156772872962,572.827880859375,471.647888183594,18.0
[GLIDE],8.90000000000002,0.65032432142142,0.0,0.32516216071071,-0.65032432142142,8.42471568717118,37.9733492759079,52.6566577026758,3.53902496350795,2.38051886438813,572.939514160156,471.733062744141,18.0
[GLIDE],8.91666666666669,0.66441708570966,0.0,0.33220854285483,-0.66441708570966,8.36890834058975,38.688277438668,53.3014623266536,3.5321672057989,2.36934093234606,573.051330566406,471.81640625,18.0
[GLIDE],8.93333333333336,0.67825237763136,0.0,0.33912618881568,-0.67825237763136,8.31412058457983,39.3856885787228,53.9578904696323,3.52584160846738,2.35805277373019,573.163391113281,471.89794921875,18.0
[GLIDE],8.95000000000002,0.69182778149992,0.0,0.34591389074996,-0.69182778149992,8.2603619852603,40.0657085175064,54.6256522782574,3.52003122603629,2.34667292839951,573.275634765625,471.977661132812,18.0
[GLIDE],8.96666666666669,0.70514160007282,0.0,0.35257080003641,-0.70514160007282,8.20763926371161,40.7284971128309,55.3044605634713,3.51471848981302,2.33521953109486,573.388122558594,472.055511474609,18.0
[GLIDE],8.98333333333336,0.718192816414,0.0,0.359096408207,-0.718192816414,8.15595644700057,41.3742451511248,55.99403131599,3.50988534976939,2.32371021678427,573.500793457031,472.131530761719,18.0
[GLIDE],9.00000000000003,0.73098105646916,0.0,0.36549052823458,-0.73098105646916,8.10531501638212,42.0031714066188,56.694084172767,3.50551340761071,2.31216203560509,573.613708496094,472.205718994141,18.0
[GLIDE],9.01666666666669,0.74350655239562,0.0,0.37175327619781,-0.74350655239562,8.05571405251334,42.6155198637854,57.4043428371634,3.50158404087639,2.30059137763751,573.726806640625,472.278045654297,18.0
[GLIDE],9.03333333333336,0.75577010668401,0.0,0.37788505334201,-0.75577010668401,8.00715037753132,43.2115570987939,58.1245354554767,3.49807851799529,2.28901390758951,573.840148925781,472.348510742188,18.0
[GLIDE],9.05000000000003,0.76777305710554,0.0,0.38388652855277,-0.76777305710554,7.95961869386207,43.7915698152977,58.8543949523983,3.49497810429561,2.27744450933156,573.953674316406,472.417114257812,18.0
[GLIDE],9.0666666666667,0.77951724251446,0.0,0.38975862125723,-0.77951724251446,7.91311171964272,44.3558625295107,59.5936593278901,3.49226415903831,2.2658972400936,574.067443847656,472.483856201172,18.0
[GLIDE],9.08333333333336,0.79100496953191,0.0,0.39550248476596,-0.79100496953191,7.86762032065363,44.9047553992482,60.3420719178776,3.48991822360681,2.25438529402631,574.181396484375,472.548736572266,18.0
[GLIDE],9.10000000000003,0.80223898013364,0.0,0.40111949006682,-0.80223898013364,7.82313363867078,45.4385821913981,61.0993816210676,3.48792210104244,2.24292097473526,574.295532226562,472.611755371094,18.0
[GLIDE],9.1166666666667,0.81322242016108,0.0,0.40661121008054,-0.81322242016108,7.77963921616211,45.9576883821407,61.8653430941033,3.4862579271653,2.23151567631939,574.409851074219,472.672882080078,18.0
[GLIDE],9.13333333333337,0.82395880877175,0.0,0.41197940438588,-0.82395880877175,7.73712311726386,46.4624293841519,62.6397169171724,3.48490823356382,2.22017987238406,574.524353027344,472.732147216797,18.0
[GLIDE],9.15000000000003,0.83445200884212,0.0,0.41722600442106,-0.83445200884212,7.6955700449852,46.9531688949854,63.4222697320889,3.48385600277348,2.20892311245321,574.639038085938,472.789520263672,18.0
[GLIDE],9.1666666666667,0.84470619833318,0.0,0.42235309916659,-0.84470619833318,7.65496345460061,47.4302773608398,64.2127743547695,3.48308471599596,2.19775402517355,574.75390625,472.845031738281,18.0
[GLIDE],9.18333333333337,0.85472584262615,0.0,0.42736292131308,-0.85472584262615,7.61528566320045,47.894130549966,65.0110098639356,3.4825783937347,2.18668032768499,574.868957519531,472.898651123047,18.0
[GLIDE],9.20000000000004,0.86451566783323,0.0,0.43225783391662,-0.86451566783323,7.5765179553804,48.3451082300555,65.8167616677699,3.48232162974205,2.17570884052477,574.984130859375,472.950378417969,18.0
